LINK	ORIGINAL	TAKEN	UPLOADED	TITLE	PHOTOGRAPHER	PHOTOGRAPHERLOC	DESC	VIEWS	TAG	COCODESC1	COCODESC2	COCODESC3	COCODESC4	COCODESC5	LATITUDE	LONGITUDE	COUNTRY	COCOTAG	COCOTAGDESC	COCOKEY	COCOSTUFF	STUFFDESC	X	Y	Z	AA	AB	AC	AD	AE	AF	AG	AH	AI	AJ	AK	AL	AM	AN	AO	AP	AQ	AR	AS	AT	AU	AV	AW	AX	AY	AZ	BA	BB	BC	BD	BE	BF	BG	BH	BI	BJ	BK	BL	BM	BN	BO	BP	BQ	BR	BS	BT	BU	BV
http://flickr.com/photo.gne?id=3841450193_830aa3b8b7_z.jpg	http://farm3.staticflickr.com/2021/3841450193_830aa3b8b7_z.jpg	2009-08-20 17:42:38	2009-08-21	Curios Giraffe	fotologic	NULL	Our favourite animals in the zoo.	83	barcelona; zoo; holiday; 	A giraffe has come to a fence line to greet visitors.	Children looking at a zoo giraffe and its baby 	A small crowd of children standing around a giraffe at a zoo.	Some children look at two giraffes in an enclosure. 	A group of children looking at two giraffes in an enclosure.	41.408326	2.147372	Spain	./database/coco_tag/285894.png	person; person; giraffe; giraffe; person; 	./database/coco_key/285894.png	./database/coco_stuff/285894.png	cage; clothes; sand; sky-other; tree; other; 																																																			
http://flickr.com/photo.gne?id=3503949430_833382b3e5_z.jpg	http://farm4.staticflickr.com/3321/3503949430_833382b3e5_z.jpg	2009-05-05 00:34:04	2009-05-05	Howe	Neal Lantela	Vancouver, Canada		252	Kodachrome; Vancouver; Cars; Howe Street; Bus Stop; Bus; Traffic Camera Sign; 	A city street with cars and street lights.	A view down a street of a couple of buildings and a couple of cars.	There are cars on the street in the distance.	a couple of cars are driving down a city street	A city road with cars, truck and traffic lights	49.281762	-123.120367	Canada	./database/coco_tag/54967.png	car; car; car; car; car; car; traffic light; car; person; traffic light; traffic light; car; car; car; car; car; car; 	./database/coco_key/54967.png	./database/coco_stuff/54967.png	building-other; bush; clothes; metal; pavement; road; sky-other; skyscraper; tree; wall-concrete; other; 																																																			
http://flickr.com/photo.gne?id=8172792873_5d083ef147_z.jpg	http://farm9.staticflickr.com/8479/8172792873_5d083ef147_z.jpg	2012-10-20 09:58:52	2012-11-10	Silver Line at El Monte	Oran Viriyincy	Santa Barbara, United States		2093	BRT; Metro; station; transit; LACMTA; El Monte; NABI; bus; passenger; Silver Line; Metro Liner; boarding; 	People loading onto a orange and silver metro bus.	people walking towards a parked bus on the street	a yellow white and black bus and some people 	A transit bus with its doors opened as passengers board.	People milling about a bus terminal getting ready to board.	34.072071	-118.045353	United States	./database/coco_tag/128372.png	bus; person; person; person; person; person; person; person; handbag; handbag; person; car; handbag; person; handbag; handbag; 	./database/coco_key/128372.png	./database/coco_stuff/128372.png	building-other; clothes; fence; metal; pavement; road; sky-other; tree; other; 																																																			
http://flickr.com/photo.gne?id=822655676_a20294d940_z.jpg	http://farm2.staticflickr.com/1402/822655676_a20294d940_z.jpg	2007-07-14 17:01:55	2007-07-15	Court Street Diner, Long Island City	Zach Korb	Brooklyn, NY, USA	24 hours a day, Long Island City	492	court; street; diner; jackson; queens; ps1; lic; long island city; new; york; city; new york city; nyc; 7; train; signs; signage; restaurants; fence; 	a fence some buildings and some different signs	A diner named "Court Order" sitting on the side of a dirt road.	A diner sitting on a street with the side of the building fenced in.	The side of an old building is fenced off.	The side walk outside a diner that appears to be deserted.	40.746053	-73.946013	United States	./database/coco_tag/404534.png	car; 	NULL	./database/coco_stuff/404534.png	building-other; cage; pavement; sky-other; stairs; window-other; other; 																																																			
http://flickr.com/photo.gne?id=307382050_53dc21e48a_z.jpg	http://farm1.staticflickr.com/117/307382050_53dc21e48a_z.jpg	2006-11-24 14:52:26	2006-11-27	Surface Parking Lot Nearby First Avenue / 7th Street Entry	Zach Korb	Brooklyn, NY, USA	Surface parking lot located adjacent to First Avenue and 7th Street Entry -- Park and Lock. Located between Hennepin / 1st Avenues and 7th / 8th Streets.  <a href="http://maps.google.com?q=44.97796696365321,-93.27654361724854(Surface Parking Lot)&amp;t=h" rel="noreferrer nofollow">See where this picture was taken.</a> <a href="http://www.flickr.com/groups/geotagging/discuss/72157594165549916/">[?]</a>..This photo is part of a project to photograph every parking structure in downtown Minneapolis. For more about this project, visit:.<a href="http://www.wowflutter.com/parking-lots-and-parking-ramps-in-downtown-minneapolis/" rel="noreferrer nofollow">www.wowflutter.com/parking-lots-and-parking-ramps-in-down...</a>..	857	parking; parking project; minneapolis; downtown; asphalt; parking sign; surface lot; parking map; first avenue; geo:lat=44.977967; geo:lon=-93.276544; geotagged; 	A street scene of a self service parking lot.	There are many cars that are parked in the parking lot	a BLACK BUILDING THAT SAYS FIRST AVENUE AND 7th street entry	A self service parking lot with a building behind it and an intersection in front of it.	a parking lot with a few cars in it	44.977967	-93.276544	United States	./database/coco_tag/499181.png	car; traffic light; traffic light; traffic light; person; car; car; car; car; car; traffic light; traffic light; stop sign; 	./database/coco_key/499181.png	./database/coco_stuff/499181.png	building-other; light; metal; pavement; plant-other; road; structural-other; tent; wall-concrete; wall-stone; window-other; other; 																																																			
http://flickr.com/photo.gne?id=6832195638_64a7f64963_z.jpg	http://farm8.staticflickr.com/7069/6832195638_64a7f64963_z.jpg	2012-03-12 12:46:58	2012-03-13	Buffered Bike Lane	Oran Viriyincy	Santa Barbara, United States		829	Seattle; driveway; lane; warning; access; turn; sign; bike; Dick's Drive In; street; SDOT; safety; 	Signs along a street on a rainy day.	A yield and left turn sign on the side of a street.	a wet city street with cars on it	A rode that has car and bicycle lane that cars are driving on the left side of the road	The cars are travelling down the wet road.	47.66129	-122.327328	United States	./database/coco_tag/93154.png	car; car; car; car; car; car; car; car; car; traffic light; traffic light; traffic light; traffic light; car; car; car; traffic light; traffic light; 	NULL	./database/coco_stuff/93154.png	building-other; clouds; house; metal; pavement; road; tree; other; 																																																			
http://flickr.com/photo.gne?id=6160274980_952f06fcd0_z.jpg	http://farm7.staticflickr.com/6194/6160274980_952f06fcd0_z.jpg	2011-09-17 13:07:04	2011-09-18	South Roberto Maestas Festival Street sign	Oran Viriyincy	Santa Barbara, United States	The block of S Lander St between 16 Ave S and 17 Ave S has been formally renamed to S Roberto Maestas Festival St...More info: <a href="http://sdotblog.seattle.gov/2011/06/21/save-the-date-roberto-maestas-to-be-honored-during-beacon-rocks-august-28th/" rel="noreferrer nofollow">sdotblog.seattle.gov/2011/06/21/save-the-date-roberto-mae...</a>	1004	name; SDOT; Seattle; sign; street; 	A red do not enter sign under a green street sign.	A group of street signs sitting in front of a tree.	A Do Not Enter Sign with a Two Way Street Sign above it.	A street sign near a large leafy tree.	A street sign is above a do not enter sign.	47.5795	-122.3115	United States	./database/coco_tag/447789.png		NULL	./database/coco_stuff/447789.png	clouds; metal; tree; 																																																			
http://flickr.com/photo.gne?id=8972622381_d7a308e7bc_z.jpg	http://farm6.staticflickr.com/5337/8972622381_d7a308e7bc_z.jpg	2013-06-06 18:27:49	2013-06-06	Elétrico de Lisboa	mgkm photography	NULL		11416	lisbon; lisboa; portugal; travel; urban; street; bnw; blackandwhitephotography; D3100; eléctrico; preto&branco; Carris; train; ilustrarportugal; 	An old passenger trolley is on the street.	Trolly in the middle of the city next to people.	The rail trolley is driving in front of other automobiles. 	A rail car that is next to a building.	The trolley car runs up and down the street on train rails.	38.725669	-9.150369	Portugal	./database/coco_tag/376625.png	car; car; car; motorcycle; person; person; person; person; bottle; person; person; person; person; person; person; person; train; 	./database/coco_key/376625.png	./database/coco_stuff/376625.png	building-other; clothes; pavement; railroad; road; sky-other; window-other; other; 																																																			
http://flickr.com/photo.gne?id=2870016347_39ffc0ca45_z.jpg	http://farm4.staticflickr.com/3261/2870016347_39ffc0ca45_z.jpg	2008-08-09 16:47:34	2008-09-19	YEA, those traffic signs in Russia "stay invisible" anyway	iixo	NULL		413	2008; Russia; Russland; Stavropol; Stawropol; Summer; iixo; Travel; Journey; Traffic; Sign; STOP; Gegenlicht; 	A stop sigh on a post with two buses in the background.	an image of a stop sign and yield sign	A stop sign on post with a building in the background.	A stop sign sitting on top of a metal column.	a street sign with buildings in the background	45.021005	41.943483	Russia	./database/coco_tag/15440.png	stop sign; bus; bus; 	NULL	./database/coco_stuff/15440.png	building-other; bush; grass; metal; pavement; road; wall-concrete; other; 																																																			
http://flickr.com/photo.gne?id=6874325501_4e75ea8463_z.jpg	http://farm8.staticflickr.com/7206/6874325501_4e75ea8463_z.jpg	2011-07-02 11:42:13	2012-02-14	Téléphone !	Etienne Valois	Nantes, France		2227	9251; voile; sailing; mer; iroise; camaret; pointe; presqu'ile; presqu'île; crozon; toulinguet; sea; océan; ocean; atlantique; atlantic; juin; sail; boat; ship; bleu; blue; rouge; red; blanc; blanche; toile; téléphone; cell; phone; portable; cellular; marin; voilier; gréement; tall; bois; coque; wood; embarcation; goulet; brest; detroit; littoral; Photographie par Erminig Gwenn / Etienne Valois; Photo by Erminig Gwenn / Etienne Valois; Toute utilisation commerciale sans autorisation est interdite; Commercial use is prohibited; 	two people in a wooden boat with sails on some water	a man that is sailing on a boat in the water	A boat that is sitting in the water with a sail.	Sail boat of older design, in middle of expansive bay	Some people who are riding on a sail boat.	48.285534	-4.625244	France	./database/coco_tag/522393.png	boat; person; cell phone; person; 	./database/coco_key/522393.png	./database/coco_stuff/522393.png	mountain; sea; sky-other; textile-other; wood; other; 																																																			
http://flickr.com/photo.gne?id=9252744041_f8620958cb_z.jpg	http://farm4.staticflickr.com/3747/9252744041_f8620958cb_z.jpg	2013-07-08 18:16:49	2013-07-10	20130708-DSC_0497.jpg	Eran Karu	Tel Aviv, Israel		152	24 hour; 24 hour period; 24 hours; 24 hours period; Boat; Boats; City; Day; Landscape; Panorama; Park; River; Rivers; Scenery; Shed; Sheds; Sunny; Time; Weather; Tel Aviv; Tel Aviv District; Israel; 	Paddle boats parked at the edge of a river or lake 	A variety of paddle boats on the water near a park. 	Paddleboats are lined up and ready for tourists this morning	A group of boats sitting next to a dock near a boat house.	Group of paddle boats tied up alongside a pear on the water. 	32.0961	34.782833	Israel	./database/coco_tag/82821.png	person; person; person; person; bicycle; bicycle; bicycle; bicycle; car; car; car; truck; boat; boat; boat; boat; boat; boat; boat; boat; bench; bicycle; boat; boat; boat; boat; person; person; car; boat; bicycle; boat; 	./database/coco_key/82821.png	./database/coco_stuff/82821.png	fence; grass; house; metal; pavement; plant-other; platform; road; structural-other; tent; tree; water-other; other; 																																																			
http://flickr.com/photo.gne?id=7345578988_de1d856697_z.jpg	http://farm9.staticflickr.com/8143/7345578988_de1d856697_z.jpg	2012-06-06 11:21:48	2012-06-06	Walking in the rain	Rodrigo Soldon Souza	Rio de Janeiro, Brasil	Centro do Rio de Janeiro, Brasil	1366	Centro; do; Rio; de; Janeiro; Brasil; Brazil; Walking; rain; Andando; na; chuva; cityscape; cape; Bylandskab; Paysage; urbain; Stadsgezicht; urbana; Cidade; Stadt; Town; city; Ville; Città; Oppidum; 雨; Regna; 비; Βροχή; Pessoa; Person; Persona; Личность; gente; ser; humano; People; Volk; Pueblo; povo; Peuple; Popolo; Populus; Народ; spy; shots; spyshots; Guarda-chuva; Guarda; Umbrella; brolly; sombrinha; Regenschirm; paraguas; sombrilla; parapluie; 傘; spyshot; urban; street; man; men; gril; woman; regen; lluvia; pluie; pioggia; rainy; day; dia; chuvoso; día; lluvioso; 	Two people walk down the street with umbrellas.	Two women with open umbrellas walking down a street.	People are walking in the street while holding umbrellas.	A couple of young adults walking along a little path carrying a couple umbrellas. 	Two women walk outside, both holding up umbrellas	-22.907324	-43.174885	Brazil	./database/coco_tag/230993.png	umbrella; umbrella; person; person; backpack; handbag; handbag; 	./database/coco_key/230993.png	./database/coco_stuff/230993.png	clothes; pavement; road; other; 																																																			
http://flickr.com/photo.gne?id=6735219249_660fac2a1d_z.jpg	http://farm8.staticflickr.com/7170/6735219249_660fac2a1d_z.jpg	2010-08-28 17:59:55	2012-01-21	Shelter	Brett Patterson	London, United Kingdom		83	umbrella; London; pink; 	a woman is sitting with an umbrella outside	A woman sitting on a bench holding a pink umbrella.	A person sitting on a bench under an umbrella.	A lady sitting on a bench on the side of a street holding an umbrella 	A woman sitting on a bench with an umbrella on her head.	51.514931	-0.148079	United Kingdom	./database/coco_tag/121417.png	umbrella; person; person; person; person; person; handbag; cell phone; person; person; person; person; bench; 	./database/coco_key/121417.png	./database/coco_stuff/121417.png	clothes; paper; pavement; road; tree; wall-concrete; wall-other; other; 																																																			
