LINK	ORIGINAL	DATE	TITLE	DESC	VIEWS	TAG	COCODESC1	COCODESC2	COCODESC3	COCODESC4	COCODESC5	LATITUDE	LONGITUDE	COUNTRY
http://flickr.com/photo.gne?id=8507593850_2b80bee7cc_z.jpg	http://farm9.staticflickr.com/8514/8507593850_2b80bee7cc_z.jpg	2013-02-25	Arriva 4846, Leiden Centraal	Arriva 4846 als stadslijn 4 te Leiden Centraal. Dit is de eerste van de van Connexxion overgenomen hybride bussen die de Arriva-huisstijl is aangemeten.	2723	Arriva; Van; Hool; A300; Leiden; bus; 	A bus coming around the corner on a city street.	A bus traveling down the road, on the tar.	a bus that is parked outside of some buildings	A bus with destination signs drives around a curve where children stand.	A bus drives on a paved road with markings.	52.165627	4.482614	Netherlands
http://flickr.com/photo.gne?id=6957985305_0ed079c03e_z.jpg	http://farm8.staticflickr.com/7061/6957985305_0ed079c03e_z.jpg	2012-03-06	Kite Surfing - Safety Bay, Western Australia		194	Kite; Surfing;Safety; Bay;Western; Australia;; Rockingham;; Warnbro; Sound;; Indian; Ocean; 	A group of men kitboarding over the top of  a large body of water.	Man parasailing in the ocean by many other parasailers.	A group of people enjoying the water with sails.	A group of people windsurfing at the beach.	A man is suspended from cables and has skis on his feet.	-32.306136	115.713329	Australia
http://flickr.com/photo.gne?id=5899874218_128cd80da6_z.jpg	http://farm7.staticflickr.com/6039/5899874218_128cd80da6_z.jpg	2011-07-04	Entrance to Cornice Bowl - Mammoth Mountain		419	instagram app; square; square format; iphoneography; uploaded:by=instagram; Lomo-fi; Mammoth Mountain; skiing; Eastern Sierra; Cornice Bowl; 	Several people in skis standing on a snow covered incline.	Several skiers are on the side of a steep slope.	Three skiers skiing down a steep snowy slope.	a number of people riding skis on a snowy surface 	A group of people on the steep slope of a mountain	37.633023	-119.036312	United States
http://flickr.com/photo.gne?id=740527_cad2438868_z.jpg	http://farm1.staticflickr.com/1/740527_cad2438868_z.jpg	2004-10-06	Baggage, people, etc	Basic transportation in Puno, Peru on the shores of Lake Titikaka	460	Puno; peru; oddtransportation; lake titikaka; 2004; 	Guy pedals a bike through a small village.	A city street with small carts bing peddled by a men on bikes 	A man drives his bike taxi with luggage in the back.	People riding and pushing tricycle carriages down the street.	People use rickshaws to transport luggage down the street.	-15.845104	-70.035095	Peru
http://flickr.com/photo.gne?id=4660238513_56f3b73555_z.jpg	http://farm2.staticflickr.com/1304/4660238513_56f3b73555_z.jpg	2010-06-01	Umbrellas	An Englishman in ... London‽	325	london; union jack; umbrella; bibble; andrea the plugin; andrea; gimp; oxford street; square; b&w; black and white; 	A black and white image with a colored british flag umbrella	A lady in a crowd holding an umbrella with a British flag design.	Color corrected photograph of a person carrying a red, white and blue umbrella.	A colorful umbrella in the center of a black and white picture of a busy city side walk.	A group of people walking on the street in a city.	51.514134	-0.152735	United Kingdom
http://flickr.com/photo.gne?id=9998539994_ed1c0167e4_z.jpg	http://farm4.staticflickr.com/3701/9998539994_ed1c0167e4_z.jpg	2013-09-29	Birmingham Snow Hill Station - London Midland 172 to Dorridge	At Birmingham Snow Hill...My train home (13:22 to Stratford-upon-Avon) was supposed to stop here (platform 2), but the 13:40 Chiltern Railways service to London Marylebone stopped here early...So my train was moved to platform 3 (I did go to 3 first, then noticed the board saying the Stratford train was on 2, then later platform alteration back to 3!)	5233	flickrandroidapp:filter=none; Birmingham Snow Hill Railway Station (BSW); snow hill; birmingham; west midlands; england; united kingdom; great britain; birmingham snow hill; snow hill station; birmingham snow hill station; train; class 172; london midland; mobile; mobile shots; samsung; samsung galaxy ace 2; 	A silver and green train pulling into a train station.	Subway car leaving the subway station at night.	A commuter train at the station at night	A train passes by in an empty station.	A train is pulling into a subway stop. 	52.483531	-1.899454	United Kingdom
http://flickr.com/photo.gne?id=9213764329_cc313a9686_z.jpg	http://farm8.staticflickr.com/7442/9213764329_cc313a9686_z.jpg	2013-07-05	Poste d'observation	<a href="http://cedpics.4ormat.com" rel="noreferrer nofollow">My Website</a> ~ <a href="https://www.facebook.com/pages/CedriclanGe-Photo/127670060618867?ref=hl" rel="noreferrer nofollow">My Facebook</a>  ~ <a href="http://fineartamerica.com/profiles/cedric-lange.html?tab=artworkgalleries" rel="noreferrer nofollow">My Store</a> ~ <a href="http://cedriclangephoto.wordpress.com" rel="noreferrer nofollow">My Blog</a>	1134	Rue; Street; Toulouse; Banc; Bench; Capitole; 31; Parvis; Jardin; Girl; Femme; Beer; Fuji X100S; 	Black and white photograph of a man sitting at a bench.	A man sitting on a bench in a park.	A person on a park bench sits and waits.	an image of a man sitting on a park bench	Some people are sitting on the benches and relaxing. 	43.605739	1.448690	France
http://flickr.com/photo.gne?id=7994563138_dd4e4377b9_z.jpg	http://farm9.staticflickr.com/8029/7994563138_dd4e4377b9_z.jpg	2012-09-17	Venus Williams		626	2012; 5D Mark II; Canon 100-400 4.5-5.6 IS; Cincinnati; Venus Williams; WTA tour; Western & Southern Open; august; tennis; 	A young woman in pink leggings playing tennis	A tennis player hits the tennis ball with her racket	A woman hitting a tennis ball with a tennis racquet.	A woman hits the tennis ball during a match.	a tennis player swinging a racket at a ball	39.349212	-84.276317	United States
http://flickr.com/photo.gne?id=8336832110_eeb84b1eed_z.jpg	http://farm9.staticflickr.com/8216/8336832110_eeb84b1eed_z.jpg	2013-01-02	Cows on the beach	Add a description...	239		A herd of cattle walking across a beach next to the ocean.	A group of cows walking down a beach.	Four cows walking down a sandy beach near the water.	COWS WALKING ALONG THE BEACH, AND PEOPLE OUT IN THE WATER	A group of cows walking on a beach and people and a boat in the water.	15.011613	74.022102	India
http://flickr.com/photo.gne?id=4380009782_0f98d8995c_z.jpg	http://farm3.staticflickr.com/2802/4380009782_0f98d8995c_z.jpg	2010-02-22	Saas-Fee, Zwitserland, wintersport jan. 2010	Poseren op de ski's ......... de zelfontspanner van het fototoestel aan het werk!	1512	Zwitserland; Wintersport; Skiën; Sleeën; Wandelen; Saas-Fee; De parel van de Alpen; 	A group of people standing on ski's in the snow.	some people standing next to each other on top of a snowy hill 	A group of men riding skis on top of a snow covered slope.	A GROUP OF PEOPLE SKIING STOP TO POSE FOR PHOTO	Four people on skis below a mountain taking a picture.	46.111709	7.933670	Switzerland
http://flickr.com/photo.gne?id=5159956078_f820c56d6f_z.jpg	http://farm5.staticflickr.com/4019/5159956078_f820c56d6f_z.jpg	2010-11-09	Rochester High Street - Nov 2010 - Lean On Me - Boys on Pink Bikes, I'm Not Sure	<a href="http://www.youtube.com/watch?v=2Wpof8s5ZTg" rel="noreferrer nofollow">www.youtube.com/watch?v=2Wpof8s5ZTg</a> Bill Withers - Lean on me.Having just reached the end of Rochester's High Street and was about to turn for home  I came across this intriguing image. Many questions came to mind. .1) Is that his bike?   2) Is it her bike? 3) Are they brother and sister or is this the start of a beautiful friendship?   4) Is she teaching him to ride a bike or is he messing about and using this as an excuse to get close? .Whatever the answers are I know one thing for sure I would have to very keen on her to ever ride a pink bicycle. It sends out all the wrong signals. .Please don't hesitate to tell me what you think.	9361	Rochester; Candid; Couple; Canon EOS 450D; High Street; pink; bicycle; lamp post; bystanders; 	A woman walking next to a man riding a pink bike.	A person walks next to a person who is biking down a city street.	Two people walking down the street one of which is riding a pink bike.	The bicyclist is busy riding down the brick lined street.	A pair of people riding on a bike, down a street.	51.387048	0.506293	United Kingdom
http://flickr.com/photo.gne?id=3408137435_46bdc105c4_z.jpg	http://farm4.staticflickr.com/3313/3408137435_46bdc105c4_z.jpg	2009-04-03	Ryan		621	British Columbia; Skiing; Snow; Tree; Whistler; 	A person in a green jacket skiing down a slope	A man riding skis down the side of a snow covered ski slope.	A skier skis down a hill past a sparse evergreen.	A man is skiing in fresh powder past a tree.	a man skiing down a hill with a tree behind him 	50.114066	-122.969659	Canada
http://flickr.com/photo.gne?id=5385420876_e0e5c968b1_z.jpg	http://farm6.staticflickr.com/5214/5385420876_e0e5c968b1_z.jpg	2011-01-24	under a watchful eye		394	dog; mirror; rear; view; reflection; peeking; car; chris; beebe; 	The reflection of a dogs head out of a car window in one of the cars wing mirrors	An adorable brown and white dog  hanging it's head out of a window.	a dog has its head hanging out of a window	A dog looking out the window as seen through a mirror.	A dog that is sitting down in a backseat.	35.750970	-90.109863	United States
http://flickr.com/photo.gne?id=9496990496_470806b95e_z.jpg	http://farm8.staticflickr.com/7288/9496990496_470806b95e_z.jpg	2013-08-12	Grackles and Photographer, east end, Galveston, Texas 1308111404BW		2351	grackle; bird; photographer; galveston; county; texas; east; end; bolivar; roads; silhouette; black; white; blackandwhite; black&white; bw; monochrome; battery; atmb; fort; san; jacinto; houston; ship; channel; bay; gulf; mexico; birds; gulfofmexico; united; states; north; america; 	silohette of a man against  the whiteness of the sky surrounding him	A man is standing up, taking a shot of the water, while a pigeon looks on. 	A man and a bird standing on top of a roof. 	A man standing on top of a structure under a cloudy sky.	The man is on the edge to take a picture.	29.335252	-94.752402	United States
http://flickr.com/photo.gne?id=2417338430_30030c1974_z.jpg	http://farm4.staticflickr.com/3006/2417338430_30030c1974_z.jpg	2008-04-15	kite on beach		77	southport; kite; wind; water; beach; 	An old man is flying his kite in the middle of no where.	an image of a man walking on the sand	A person flying a kite in sandy, watery area.	A person flying a kite on wet sand.	A man flying a kite at the beach near the ocean	53.653083	-3.006134	United Kingdom
http://flickr.com/photo.gne?id=5850664307_eb2c736435_z.jpg	http://farm6.staticflickr.com/5266/5850664307_eb2c736435_z.jpg	2011-06-20	L'intensité du Surfer		756	Fleuve Saint-Laurent; Habitat '67m Stand Up Wave; Montréal. Québec; Nikon D90; River Surfing; Saint-Lawrence River; Sigma 70-300mm Macro; Surf de Rivière; 	A man is surfing a big wave towards shore.	A surfer steadies his move through the waves.	A man surfing on the ways in the sea.	A young surf boarder is taking a small wave.	A man on a surfboard, surfing in the ocean.	45.500180	-73.542630	Canada
http://flickr.com/photo.gne?id=8739323090_175796ece0_z.jpg	http://farm8.staticflickr.com/7284/8739323090_175796ece0_z.jpg	2013-05-14	Chiltern Mainline	The 1K54 18.15 London Marylebone - Kidderminster Chiltern Mainline service arrives at Banbury with 67015 &quot;David J. Lloyd&quot; at the head. 7th May 2013.	610	train; railway; diesel; locomotive; 67; db arriva; chiltern railways; banbury; oxon; oxfordshire; engand; uk; united kingdom; great britain; 	A train traveling down tracks next to a  brick building.	A train approaching a railroad crossing during the day.	A train track junction with a train on one of the tracks.	A train is approaching a train signal in an area with several tracks.	A train drives down rail road tracks next to a brick building.	52.060011	-1.327242	United Kingdom
http://flickr.com/photo.gne?id=5798076351_87c086196d_z.jpg	http://farm6.staticflickr.com/5234/5798076351_87c086196d_z.jpg	2011-06-05	052511_mrbramp5	Disaster.	266	skateboarding; mini-ramp; disaster; black and white; D3000; onebellboy; 	A skateboarder performing a trick on an indoor ramp.	A man is performing tricks on a skateboard.	The man is riding his skateboard down the ramp.	a male skateboarder in a white shirt is doing a trick	A man flying through the air on top of a wooden ramp.	44.973542	-69.143829	United States
http://flickr.com/photo.gne?id=353764343_fea31eda02_z.jpg	http://farm1.staticflickr.com/129/353764343_fea31eda02_z.jpg	2007-01-11	abbeyrdsign	The street sign for Abbey Road, minus any graffiti.	169	2003;  London;  England;  UK;  United Kingdom; Abbey Road;  Beatles; Europe; 	There is a sign in front of a brick house.	a black white and red sign grass and a building	A sign that says "Abbey Road NW8 City of Westminster".	A road sign outside of a building in a city.	a sign for abbey road in the city of Westminster 	51.532134	-0.177197	United Kingdom
http://flickr.com/photo.gne?id=8662541989_107da95562_z.jpg	http://farm9.staticflickr.com/8241/8662541989_107da95562_z.jpg	2013-04-19	Ann LC Dick skiing Palisades trail in Royal Gorge area-08 4-13-13		87	donner area; royalgorge; donner; sierras; sierra nevada; 	Several skiers glide down a hilly landscape covered in snow. 	3 people separated by a short distance skiing on a ski slope	Three people on packed snow trail, two skiing, one walking.	People cross country skiing on a path between trees.	some snow skiers one in a blue jacket the other white	39.309438	-120.405478	United States
http://flickr.com/photo.gne?id=7747168158_e56e2cd2c6_z.jpg	http://farm9.staticflickr.com/8293/7747168158_e56e2cd2c6_z.jpg	2012-08-09	Möðrudalskirkja, Fjallakaffi	Maybe this sheep was paid - it was browsing in front of a café.	95	Iceland; Island; Möðrudalskirkja; Fjallakaffi; sheep; 	A goat alongside a house, trying to go through the bushes	A sheep standing up against the side of a house covered in grass.	A goat stands on its high legs and leans against a grassy bank.	A goat leans propped against a grassy surface.	A WHITE GOAT CLIMBING UP TO EAT SOME GRASS	65.374066	-15.883442	Iceland
